attribution_id,order_id,campaign_id,touchpoint_channel,touchpoint_type,attributed_revenue,attribution_weight,confidence_score
ATTR-01662,ORD-01662,CMP-2025-02,Influencer,Last Click,161.57,1.0,0.95
ATTR-01663,ORD-01663,CMP-2025-01,Meta Ads,Last Click,143.86,1.0,0.95
ATTR-01664,ORD-01664,CMP-ORGANIC,Email Newsletter,Direct,277.56,0.8,0.85
ATTR-01665,ORD-01665,CMP-ORGANIC,Direct Traffic,Direct,646.92,0.8,0.85
ATTR-01666,ORD-01666,CMP-2025-03,Instagram,Last Click,411.26,1.0,0.95
ATTR-01667,ORD-01667,CMP-2025-04,YouTube Video Ads,Last Click,549.88,1.0,0.95
ATTR-01668,ORD-01668,CMP-2025-05,SMS,Last Click,75.72,1.0,0.95
ATTR-01669,ORD-01669,CMP-2025-03,Email Marketing,Last Click,88.9,1.0,0.95
ATTR-01670,ORD-01670,CMP-2025-02,Influencer,Last Click,42.24,1.0,0.95
ATTR-01671,ORD-01671,CMP-2025-04,Google Shopping,Last Click,549.88,1.0,0.95
ATTR-01672,ORD-01672,CMP-2025-05,SMS,Last Click,235.44,1.0,0.95
ATTR-01673,ORD-01673,CMP-ORGANIC,Direct Traffic,Direct,234.36,0.8,0.85
ATTR-01674,ORD-01674,CMP-ORGANIC,Social Organic,Direct,97.32,0.8,0.85
ATTR-01675,ORD-01675,CMP-2025-01,Meta Ads,Last Click,149.63,1.0,0.95
ATTR-01676,ORD-01676,CMP-2025-03,Email Marketing,Last Click,136.51,1.0,0.95
ATTR-01677,ORD-01677,CMP-2025-03,Email Marketing,Last Click,56.98,1.0,0.95
ATTR-01678,ORD-01678,CMP-2025-03,Email Marketing,Last Click,46.02,1.0,0.95
ATTR-01679,ORD-01679,CMP-2025-03,Instagram,Last Click,98.5,1.0,0.95
ATTR-01680,ORD-01680,CMP-ORGANIC,Organic Search,Direct,1433.16,0.8,0.85
ATTR-01681,ORD-01681,CMP-ORGANIC,Organic Search,Direct,300.24,0.8,0.85
ATTR-01682,ORD-01682,CMP-2025-03,Instagram,Last Click,136.51,1.0,0.95
ATTR-01683,ORD-01683,CMP-2025-04,Google Shopping,Last Click,171.67,1.0,0.95
ATTR-01684,ORD-01684,CMP-2025-01,Meta Ads,Last Click,71.62,1.0,0.95
ATTR-01685,ORD-01685,CMP-2025-01,Google Search,Last Click,376.92,1.0,0.95
ATTR-01686,ORD-01686,CMP-ORGANIC,Organic Search,Direct,223.56,0.8,0.85
ATTR-01687,ORD-01687,CMP-ORGANIC,Organic Search,Direct,64.92,0.8,0.85
ATTR-01688,ORD-01688,CMP-2025-02,Influencer,Last Click,98.51,1.0,0.95
ATTR-01689,ORD-01689,CMP-2025-02,Influencer,Last Click,202.18,1.0,0.95
ATTR-01690,ORD-01690,CMP-2025-02,TikTok,Last Click,88.79,1.0,0.95
ATTR-01691,ORD-01691,CMP-2025-02,Instagram Reels,Last Click,368.06,1.0,0.95
ATTR-01692,ORD-01692,CMP-2025-05,Meta Retargeting,Last Click,1399.68,1.0,0.95
ATTR-01693,ORD-01693,CMP-ORGANIC,Direct Traffic,Direct,177.12,0.8,0.85
ATTR-01694,ORD-01694,CMP-2025-01,Google Search,Last Click,42.24,1.0,0.95
ATTR-01695,ORD-01695,CMP-ORGANIC,Email Newsletter,Direct,97.32,0.8,0.85
ATTR-01696,ORD-01696,CMP-2025-02,Instagram Reels,Last Click,144.83,1.0,0.95
ATTR-01697,ORD-01697,CMP-2025-01,LinkedIn,Last Click,136.78,1.0,0.95
ATTR-01698,ORD-01698,CMP-ORGANIC,Social Organic,Direct,86.52,0.8,0.85
ATTR-01699,ORD-01699,CMP-ORGANIC,Social Organic,Direct,376.92,0.8,0.85
ATTR-01700,ORD-01700,CMP-ORGANIC,Social Organic,Direct,75.72,0.8,0.85
ATTR-01701,ORD-01701,CMP-2025-02,Influencer,Last Click,67.3,1.0,0.95
ATTR-01702,ORD-01702,CMP-2025-01,Google Search,Last Click,451.44,1.0,0.95
ATTR-01703,ORD-01703,CMP-2025-05,Meta Retargeting,Last Click,1293.84,1.0,0.95
ATTR-01704,ORD-01704,CMP-2025-05,Google Remarketing,Last Click,101.95,1.0,0.95
ATTR-01705,ORD-01705,CMP-2025-04,YouTube Video Ads,Last Click,49.8,1.0,0.95
ATTR-01706,ORD-01706,CMP-2025-04,YouTube Video Ads,Last Click,139.32,1.0,0.95
ATTR-01707,ORD-01707,CMP-2025-01,Meta Ads,Last Click,37.06,1.0,0.95
ATTR-01708,ORD-01708,CMP-2025-03,Email Marketing,Last Click,668.74,1.0,0.95
ATTR-01709,ORD-01709,CMP-ORGANIC,Email Newsletter,Direct,139.32,0.8,0.85
ATTR-01710,ORD-01710,CMP-2025-01,Google Search,Last Click,113.83,1.0,0.95
ATTR-01711,ORD-01711,CMP-2025-05,Meta Retargeting,Last Click,160.92,1.0,0.95
ATTR-01712,ORD-01712,CMP-2025-01,LinkedIn,Last Click,339.23,1.0,0.95
ATTR-01713,ORD-01713,CMP-2025-01,Meta Ads,Last Click,170.64,1.0,0.95
ATTR-01714,ORD-01714,CMP-2025-04,Google Shopping,Last Click,646.92,1.0,0.95
ATTR-01715,ORD-01715,CMP-2025-01,LinkedIn,Last Click,610.42,1.0,0.95
ATTR-01716,ORD-01716,CMP-ORGANIC,Direct Traffic,Direct,170.64,0.8,0.85
ATTR-01717,ORD-01717,CMP-2025-03,Email Marketing,Last Click,124.42,1.0,0.95
ATTR-01718,ORD-01718,CMP-2025-02,TikTok,Last Click,455.33,1.0,0.95
ATTR-01719,ORD-01719,CMP-2025-02,Influencer,Last Click,127.44,1.0,0.95
ATTR-01720,ORD-01720,CMP-2025-02,Instagram Reels,Last Click,1099.76,1.0,0.95
ATTR-01721,ORD-01721,CMP-2025-04,Meta Ads,Last Click,181.76,1.0,0.95
ATTR-01722,ORD-01722,CMP-2025-05,SMS,Last Click,180.36,1.0,0.95
ATTR-01723,ORD-01723,CMP-2025-02,Influencer,Last Click,134.14,1.0,0.95
ATTR-01724,ORD-01724,CMP-2025-04,Meta Ads,Last Click,71.62,1.0,0.95
ATTR-01725,ORD-01725,CMP-2025-04,Google Shopping,Last Click,43.32,1.0,0.95
ATTR-01726,ORD-01726,CMP-ORGANIC,Direct Traffic,Direct,439.56,0.8,0.85
ATTR-01727,ORD-01727,CMP-ORGANIC,Organic Search,Direct,170.64,0.8,0.85
ATTR-01728,ORD-01728,CMP-ORGANIC,Email Newsletter,Direct,376.92,0.8,0.85
ATTR-01729,ORD-01729,CMP-2025-03,Email Marketing,Last Click,179.71,1.0,0.95
ATTR-01730,ORD-01730,CMP-2025-05,SMS,Last Click,46.02,1.0,0.95
ATTR-01731,ORD-01731,CMP-2025-05,Google Remarketing,Last Click,97.32,1.0,0.95
ATTR-01732,ORD-01732,CMP-2025-05,SMS,Last Click,412.99,1.0,0.95
ATTR-01733,ORD-01733,CMP-2025-05,Google Remarketing,Last Click,134.14,1.0,0.95
ATTR-01734,ORD-01734,CMP-2025-04,Meta Ads,Last Click,54.34,1.0,0.95
ATTR-01735,ORD-01735,CMP-2025-01,Meta Ads,Last Click,569.16,1.0,0.95
ATTR-01736,ORD-01736,CMP-2025-02,TikTok,Last Click,80.04,1.0,0.95
ATTR-01737,ORD-01737,CMP-ORGANIC,Direct Traffic,Direct,139.32,0.8,0.85
ATTR-01738,ORD-01738,CMP-ORGANIC,Email Newsletter,Direct,86.52,0.8,0.85
ATTR-01739,ORD-01739,CMP-2025-03,Instagram,Last Click,65.24,1.0,0.95
ATTR-01740,ORD-01740,CMP-2025-01,Google Search,Last Click,64.92,1.0,0.95
ATTR-01741,ORD-01741,CMP-ORGANIC,Social Organic,Direct,75.72,0.8,0.85
ATTR-01742,ORD-01742,CMP-2025-01,Meta Ads,Last Click,149.04,1.0,0.95
ATTR-01743,ORD-01743,CMP-2025-04,Google Shopping,Last Click,1188.0,1.0,0.95
ATTR-01744,ORD-01744,CMP-2025-02,Influencer,Last Click,144.83,1.0,0.95
ATTR-01745,ORD-01745,CMP-ORGANIC,Organic Search,Direct,117.84,0.8,0.85
ATTR-01746,ORD-01746,CMP-2025-04,YouTube Video Ads,Last Click,97.54,1.0,0.95
ATTR-01747,ORD-01747,CMP-2025-01,Meta Ads,Last Click,139.32,1.0,0.95
ATTR-01748,ORD-01748,CMP-ORGANIC,Social Organic,Direct,139.32,0.8,0.85
ATTR-01749,ORD-01749,CMP-ORGANIC,Organic Search,Direct,646.92,0.8,0.85
ATTR-01750,ORD-01750,CMP-2025-04,YouTube Video Ads,Last Click,582.23,1.0,0.95
ATTR-01751,ORD-01751,CMP-2025-04,Google Shopping,Last Click,590.76,1.0,0.95
ATTR-01752,ORD-01752,CMP-ORGANIC,Email Newsletter,Direct,49.8,0.8,0.85
ATTR-01753,ORD-01753,CMP-2025-04,YouTube Video Ads,Last Click,86.52,1.0,0.95
ATTR-01754,ORD-01754,CMP-ORGANIC,Email Newsletter,Direct,97.32,0.8,0.85
ATTR-01755,ORD-01755,CMP-ORGANIC,Organic Search,Direct,97.32,0.8,0.85
ATTR-01756,ORD-01756,CMP-2025-02,TikTok,Last Click,668.3,1.0,0.95
ATTR-01757,ORD-01757,CMP-2025-05,Meta Retargeting,Last Click,320.38,1.0,0.95
ATTR-01758,ORD-01758,CMP-ORGANIC,Email Newsletter,Direct,97.32,0.8,0.85
ATTR-01759,ORD-01759,CMP-2025-04,Google Shopping,Last Click,659.02,1.0,0.95
ATTR-01760,ORD-01760,CMP-2025-05,SMS,Last Click,205.63,1.0,0.95
ATTR-01761,ORD-01761,CMP-ORGANIC,Direct Traffic,Direct,170.64,0.8,0.85
ATTR-01762,ORD-01762,CMP-2025-03,Instagram,Last Click,88.9,1.0,0.95
ATTR-01763,ORD-01763,CMP-2025-02,Instagram Reels,Last Click,75.72,1.0,0.95
ATTR-01764,ORD-01764,CMP-ORGANIC,Email Newsletter,Direct,224.64,0.8,0.85
ATTR-01765,ORD-01765,CMP-2025-05,Meta Retargeting,Last Click,42.24,1.0,0.95
ATTR-01766,ORD-01766,CMP-2025-04,Google Shopping,Last Click,75.34,1.0,0.95
ATTR-01767,ORD-01767,CMP-2025-03,Email Marketing,Last Click,139.32,1.0,0.95
ATTR-01768,ORD-01768,CMP-ORGANIC,Social Organic,Direct,74.64,0.8,0.85
ATTR-01769,ORD-01769,CMP-ORGANIC,Organic Search,Direct,266.76,0.8,0.85
ATTR-01770,ORD-01770,CMP-2025-04,Google Shopping,Last Click,626.99,1.0,0.95
ATTR-01771,ORD-01771,CMP-2025-04,Meta Ads,Last Click,59.63,1.0,0.95
ATTR-01772,ORD-01772,CMP-2025-05,Meta Retargeting,Last Click,97.32,1.0,0.95
ATTR-01773,ORD-01773,CMP-ORGANIC,Organic Search,Direct,288.36,0.8,0.85
ATTR-01774,ORD-01774,CMP-ORGANIC,Direct Traffic,Direct,287.28,0.8,0.85
ATTR-01775,ORD-01775,CMP-2025-05,SMS,Last Click,84.52,1.0,0.95
ATTR-01776,ORD-01776,CMP-ORGANIC,Direct Traffic,Direct,123.12,0.8,0.85
ATTR-01777,ORD-01777,CMP-ORGANIC,Direct Traffic,Direct,807.84,0.8,0.85
ATTR-01778,ORD-01778,CMP-ORGANIC,Direct Traffic,Direct,646.92,0.8,0.85
ATTR-01779,ORD-01779,CMP-2025-05,Meta Retargeting,Last Click,547.78,1.0,0.95
ATTR-01780,ORD-01780,CMP-ORGANIC,Social Organic,Direct,108.12,0.8,0.85
ATTR-01781,ORD-01781,CMP-2025-01,LinkedIn,Last Click,125.39,1.0,0.95
ATTR-01782,ORD-01782,CMP-ORGANIC,Social Organic,Direct,234.36,0.8,0.85
ATTR-01783,ORD-01783,CMP-2025-02,TikTok,Last Click,124.42,1.0,0.95
ATTR-01784,ORD-01784,CMP-2025-02,TikTok,Last Click,66.16,1.0,0.95
ATTR-01785,ORD-01785,CMP-2025-02,TikTok,Last Click,339.23,1.0,0.95
ATTR-01786,ORD-01786,CMP-ORGANIC,Social Organic,Direct,75.72,0.8,0.85
ATTR-01787,ORD-01787,CMP-2025-01,Meta Ads,Last Click,144.83,1.0,0.95
ATTR-01788,ORD-01788,CMP-2025-01,Meta Ads,Last Click,80.26,1.0,0.95
ATTR-01789,ORD-01789,CMP-ORGANIC,Organic Search,Direct,49.8,0.8,0.85
ATTR-01790,ORD-01790,CMP-ORGANIC,Organic Search,Direct,97.32,0.8,0.85
ATTR-01791,ORD-01791,CMP-ORGANIC,Direct Traffic,Direct,1293.84,0.8,0.85
ATTR-01792,ORD-01792,CMP-2025-01,LinkedIn,Last Click,667.39,1.0,0.95
ATTR-01793,ORD-01793,CMP-2025-04,YouTube Video Ads,Last Click,97.32,1.0,0.95
ATTR-01794,ORD-01794,CMP-2025-02,Influencer,Last Click,86.52,1.0,0.95
ATTR-01795,ORD-01795,CMP-2025-04,Meta Ads,Last Click,97.54,1.0,0.95
ATTR-01796,ORD-01796,CMP-2025-01,Google Search,Last Click,645.41,1.0,0.95
ATTR-01797,ORD-01797,CMP-ORGANIC,Email Newsletter,Direct,127.44,0.8,0.85
ATTR-01798,ORD-01798,CMP-2025-02,TikTok,Last Click,679.1,1.0,0.95
ATTR-01799,ORD-01799,CMP-ORGANIC,Direct Traffic,Direct,43.32,0.8,0.85
ATTR-01800,ORD-01800,CMP-2025-05,Google Remarketing,Last Click,214.92,1.0,0.95
ATTR-01801,ORD-01801,CMP-ORGANIC,Social Organic,Direct,49.8,0.8,0.85
ATTR-01802,ORD-01802,CMP-ORGANIC,Organic Search,Direct,363.96,0.8,0.85
ATTR-01803,ORD-01803,CMP-ORGANIC,Direct Traffic,Direct,646.92,0.8,0.85
ATTR-01804,ORD-01804,CMP-ORGANIC,Organic Search,Direct,785.16,0.8,0.85
ATTR-01805,ORD-01805,CMP-2025-02,Instagram Reels,Last Click,582.23,1.0,0.95
ATTR-01806,ORD-01806,CMP-ORGANIC,Email Newsletter,Direct,154.44,0.8,0.85
ATTR-01807,ORD-01807,CMP-2025-03,Instagram,Last Click,301.54,1.0,0.95
ATTR-01808,ORD-01808,CMP-2025-04,YouTube Video Ads,Last Click,640.76,1.0,0.95
ATTR-01809,ORD-01809,CMP-ORGANIC,Social Organic,Direct,646.92,0.8,0.85
ATTR-01810,ORD-01810,CMP-ORGANIC,Direct Traffic,Direct,1432.08,0.8,0.85
ATTR-01811,ORD-01811,CMP-2025-01,LinkedIn,Last Click,202.18,1.0,0.95
ATTR-01812,ORD-01812,CMP-ORGANIC,Direct Traffic,Direct,108.12,0.8,0.85
ATTR-01813,ORD-01813,CMP-2025-04,Meta Ads,Last Click,416.02,1.0,0.95
ATTR-01814,ORD-01814,CMP-ORGANIC,Organic Search,Direct,170.64,0.8,0.85
ATTR-01815,ORD-01815,CMP-2025-01,Google Search,Last Click,646.92,1.0,0.95
ATTR-01816,ORD-01816,CMP-2025-05,Google Remarketing,Last Click,62.98,1.0,0.95
ATTR-01817,ORD-01817,CMP-2025-01,Meta Ads,Last Click,79.07,1.0,0.95
ATTR-01818,ORD-01818,CMP-2025-05,Meta Retargeting,Last Click,170.64,1.0,0.95
ATTR-01819,ORD-01819,CMP-2025-03,Pinterest,Last Click,44.13,1.0,0.95
ATTR-01820,ORD-01820,CMP-ORGANIC,Email Newsletter,Direct,462.24,0.8,0.85
ATTR-01821,ORD-01821,CMP-2025-02,Instagram Reels,Last Click,582.23,1.0,0.95
ATTR-01822,ORD-01822,CMP-2025-02,Instagram Reels,Last Click,75.72,1.0,0.95
ATTR-01823,ORD-01823,CMP-2025-03,Pinterest,Last Click,79.07,1.0,0.95
ATTR-01824,ORD-01824,CMP-ORGANIC,Organic Search,Direct,64.92,0.8,0.85
ATTR-01825,ORD-01825,CMP-ORGANIC,Direct Traffic,Direct,86.52,0.8,0.85
ATTR-01826,ORD-01826,CMP-2025-04,Meta Ads,Last Click,66.16,1.0,0.95
ATTR-01827,ORD-01827,CMP-ORGANIC,Social Organic,Direct,160.92,0.8,0.85
ATTR-01828,ORD-01828,CMP-2025-02,Influencer,Last Click,378.43,1.0,0.95
ATTR-01829,ORD-01829,CMP-2025-01,Meta Ads,Last Click,805.09,1.0,0.95
ATTR-01830,ORD-01830,CMP-2025-02,Instagram Reels,Last Click,301.54,1.0,0.95
ATTR-01831,ORD-01831,CMP-ORGANIC,Organic Search,Direct,138.24,0.8,0.85
ATTR-01832,ORD-01832,CMP-ORGANIC,Direct Traffic,Direct,170.64,0.8,0.85
ATTR-01833,ORD-01833,CMP-2025-01,Meta Ads,Last Click,108.12,1.0,0.95
ATTR-01834,ORD-01834,CMP-ORGANIC,Organic Search,Direct,170.64,0.8,0.85
ATTR-01835,ORD-01835,CMP-2025-01,LinkedIn,Last Click,66.16,1.0,0.95
ATTR-01836,ORD-01836,CMP-2025-03,Email Marketing,Last Click,40.19,1.0,0.95
ATTR-01837,ORD-01837,CMP-2025-01,Google Search,Last Click,192.46,1.0,0.95
ATTR-01838,ORD-01838,CMP-2025-04,Meta Ads,Last Click,88.9,1.0,0.95
ATTR-01839,ORD-01839,CMP-2025-05,Meta Retargeting,Last Click,108.12,1.0,0.95
ATTR-01840,ORD-01840,CMP-2025-05,Meta Retargeting,Last Click,71.62,1.0,0.95
ATTR-01841,ORD-01841,CMP-2025-04,Meta Ads,Last Click,138.02,1.0,0.95
ATTR-01842,ORD-01842,CMP-2025-01,LinkedIn,Last Click,42.24,1.0,0.95
ATTR-01843,ORD-01843,CMP-2025-02,Instagram Reels,Last Click,703.19,1.0,0.95
ATTR-01844,ORD-01844,CMP-2025-05,Google Remarketing,Last Click,43.32,1.0,0.95
ATTR-01845,ORD-01845,CMP-2025-01,Google Search,Last Click,1260.68,1.0,0.95
ATTR-01846,ORD-01846,CMP-2025-03,Instagram,Last Click,710.64,1.0,0.95
ATTR-01847,ORD-01847,CMP-2025-04,Google Shopping,Last Click,320.38,1.0,0.95
ATTR-01848,ORD-01848,CMP-ORGANIC,Email Newsletter,Direct,108.12,0.8,0.85
ATTR-01849,ORD-01849,CMP-2025-05,Google Remarketing,Last Click,160.92,1.0,0.95
ATTR-01850,ORD-01850,CMP-ORGANIC,Direct Traffic,Direct,1293.84,0.8,0.85
ATTR-01851,ORD-01851,CMP-2025-05,SMS,Last Click,80.26,1.0,0.95
ATTR-01852,ORD-01852,CMP-ORGANIC,Email Newsletter,Direct,75.72,0.8,0.85
ATTR-01853,ORD-01853,CMP-ORGANIC,Direct Traffic,Direct,75.72,0.8,0.85
ATTR-01854,ORD-01854,CMP-ORGANIC,Social Organic,Direct,363.96,0.8,0.85
ATTR-01855,ORD-01855,CMP-ORGANIC,Email Newsletter,Direct,49.8,0.8,0.85
ATTR-01856,ORD-01856,CMP-ORGANIC,Direct Traffic,Direct,234.36,0.8,0.85
ATTR-01857,ORD-01857,CMP-2025-03,Instagram,Last Click,88.9,1.0,0.95
ATTR-01858,ORD-01858,CMP-2025-01,Google Search,Last Click,59.63,1.0,0.95
ATTR-01859,ORD-01859,CMP-ORGANIC,Email Newsletter,Direct,97.32,0.8,0.85
ATTR-01860,ORD-01860,CMP-2025-03,Pinterest,Last Click,69.35,1.0,0.95
ATTR-01861,ORD-01861,CMP-2025-02,TikTok,Last Click,298.4,1.0,0.95
ATTR-01862,ORD-01862,CMP-2025-05,Meta Retargeting,Last Click,646.92,1.0,0.95
ATTR-01863,ORD-01863,CMP-2025-01,Google Search,Last Click,111.46,1.0,0.95
ATTR-01864,ORD-01864,CMP-2025-03,Pinterest,Last Click,753.84,1.0,0.95
ATTR-01865,ORD-01865,CMP-2025-05,SMS,Last Click,117.84,1.0,0.95
ATTR-01866,ORD-01866,CMP-ORGANIC,Direct Traffic,Direct,473.04,0.8,0.85
ATTR-01867,ORD-01867,CMP-2025-04,YouTube Video Ads,Last Click,375.19,1.0,0.95
ATTR-01868,ORD-01868,CMP-2025-02,Influencer,Last Click,463.64,1.0,0.95
ATTR-01869,ORD-01869,CMP-2025-04,Meta Ads,Last Click,190.94,1.0,0.95
ATTR-01870,ORD-01870,CMP-2025-04,Meta Ads,Last Click,231.34,1.0,0.95
ATTR-01871,ORD-01871,CMP-ORGANIC,Direct Traffic,Direct,316.44,0.8,0.85
ATTR-01872,ORD-01872,CMP-2025-05,SMS,Last Click,88.79,1.0,0.95
ATTR-01873,ORD-01873,CMP-2025-05,Google Remarketing,Last Click,46.02,1.0,0.95
ATTR-01874,ORD-01874,CMP-ORGANIC,Organic Search,Direct,482.76,0.8,0.85
ATTR-01875,ORD-01875,CMP-2025-03,Pinterest,Last Click,80.26,1.0,0.95
ATTR-01876,ORD-01876,CMP-ORGANIC,Social Organic,Direct,49.8,0.8,0.85
ATTR-01877,ORD-01877,CMP-ORGANIC,Direct Traffic,Direct,126.36,0.8,0.85
ATTR-01878,ORD-01878,CMP-2025-02,Influencer,Last Click,222.91,1.0,0.95
ATTR-01879,ORD-01879,CMP-2025-02,Influencer,Last Click,97.32,1.0,0.95
ATTR-01880,ORD-01880,CMP-ORGANIC,Social Organic,Direct,97.32,0.8,0.85
ATTR-01881,ORD-01881,CMP-2025-02,Influencer,Last Click,134.14,1.0,0.95
ATTR-01882,ORD-01882,CMP-ORGANIC,Organic Search,Direct,75.72,0.8,0.85
ATTR-01883,ORD-01883,CMP-ORGANIC,Direct Traffic,Direct,439.56,0.8,0.85
ATTR-01884,ORD-01884,CMP-ORGANIC,Direct Traffic,Direct,43.32,0.8,0.85
ATTR-01885,ORD-01885,CMP-2025-01,Meta Ads,Last Click,98.51,1.0,0.95
ATTR-01886,ORD-01886,CMP-ORGANIC,Direct Traffic,Direct,192.24,0.8,0.85
ATTR-01887,ORD-01887,CMP-ORGANIC,Email Newsletter,Direct,108.12,0.8,0.85
ATTR-01888,ORD-01888,CMP-2025-04,Google Shopping,Last Click,128.74,1.0,0.95
ATTR-01889,ORD-01889,CMP-2025-05,Meta Retargeting,Last Click,136.78,1.0,0.95
ATTR-01890,ORD-01890,CMP-2025-02,Influencer,Last Click,93.7,1.0,0.95
ATTR-01891,ORD-01891,CMP-2025-03,Instagram,Last Click,1399.68,1.0,0.95
ATTR-01892,ORD-01892,CMP-2025-03,Email Marketing,Last Click,461.16,1.0,0.95
ATTR-01893,ORD-01893,CMP-2025-01,Meta Ads,Last Click,582.23,1.0,0.95
ATTR-01894,ORD-01894,CMP-ORGANIC,Social Organic,Direct,112.32,0.8,0.85
ATTR-01895,ORD-01895,CMP-2025-04,YouTube Video Ads,Last Click,80.26,1.0,0.95
ATTR-01896,ORD-01896,CMP-2025-04,Google Shopping,Last Click,113.52,1.0,0.95
ATTR-01897,ORD-01897,CMP-2025-03,Email Marketing,Last Click,111.46,1.0,0.95
ATTR-01898,ORD-01898,CMP-2025-05,SMS,Last Click,97.32,1.0,0.95
ATTR-01899,ORD-01899,CMP-2025-02,Influencer,Last Click,160.92,1.0,0.95
ATTR-01900,ORD-01900,CMP-2025-01,LinkedIn,Last Click,520.51,1.0,0.95
ATTR-01901,ORD-01901,CMP-2025-02,Influencer,Last Click,131.27,1.0,0.95
ATTR-01902,ORD-01902,CMP-2025-03,Pinterest,Last Click,118.42,1.0,0.95
ATTR-01903,ORD-01903,CMP-2025-01,Meta Ads,Last Click,227.23,1.0,0.95
ATTR-01904,ORD-01904,CMP-2025-02,TikTok,Last Click,75.72,1.0,0.95
ATTR-01905,ORD-01905,CMP-2025-03,Pinterest,Last Click,80.26,1.0,0.95
ATTR-01906,ORD-01906,CMP-ORGANIC,Direct Traffic,Direct,108.12,0.8,0.85
ATTR-01907,ORD-01907,CMP-ORGANIC,Social Organic,Direct,160.92,0.8,0.85
ATTR-01908,ORD-01908,CMP-2025-04,Google Shopping,Last Click,520.99,1.0,0.95
ATTR-01909,ORD-01909,CMP-ORGANIC,Email Newsletter,Direct,223.56,0.8,0.85
ATTR-01910,ORD-01910,CMP-2025-05,SMS,Last Click,646.92,1.0,0.95
ATTR-01911,ORD-01911,CMP-2025-02,TikTok,Last Click,54.34,1.0,0.95
ATTR-01912,ORD-01912,CMP-2025-05,Google Remarketing,Last Click,59.63,1.0,0.95
ATTR-01913,ORD-01913,CMP-2025-04,Meta Ads,Last Click,119.23,1.0,0.95
ATTR-01914,ORD-01914,CMP-ORGANIC,Email Newsletter,Direct,97.32,0.8,0.85
ATTR-01915,ORD-01915,CMP-ORGANIC,Email Newsletter,Direct,160.92,0.8,0.85
ATTR-01916,ORD-01916,CMP-ORGANIC,Email Newsletter,Direct,376.92,0.8,0.85
ATTR-01917,ORD-01917,CMP-ORGANIC,Email Newsletter,Direct,732.24,0.8,0.85
ATTR-01918,ORD-01918,CMP-2025-03,Pinterest,Last Click,140.45,1.0,0.95
ATTR-01919,ORD-01919,CMP-2025-01,LinkedIn,Last Click,317.84,1.0,0.95
ATTR-01920,ORD-01920,CMP-ORGANIC,Organic Search,Direct,721.44,0.8,0.85
ATTR-01921,ORD-01921,CMP-2025-05,SMS,Last Click,80.26,1.0,0.95
ATTR-01922,ORD-01922,CMP-ORGANIC,Social Organic,Direct,192.24,0.8,0.85
ATTR-01923,ORD-01923,CMP-2025-05,Google Remarketing,Last Click,192.24,1.0,0.95
ATTR-01924,ORD-01924,CMP-ORGANIC,Organic Search,Direct,467.64,0.8,0.85
ATTR-01925,ORD-01925,CMP-2025-02,TikTok,Last Click,37.06,1.0,0.95
ATTR-01926,ORD-01926,CMP-2025-02,Influencer,Last Click,79.07,1.0,0.95
ATTR-01927,ORD-01927,CMP-2025-05,SMS,Last Click,582.23,1.0,0.95
ATTR-01928,ORD-01928,CMP-ORGANIC,Email Newsletter,Direct,160.92,0.8,0.85
ATTR-01929,ORD-01929,CMP-2025-03,Pinterest,Last Click,86.52,1.0,0.95
ATTR-01930,ORD-01930,CMP-2025-02,Instagram Reels,Last Click,75.34,1.0,0.95
ATTR-01931,ORD-01931,CMP-2025-03,Email Marketing,Last Click,646.27,1.0,0.95
ATTR-01932,ORD-01932,CMP-2025-04,Google Shopping,Last Click,75.72,1.0,0.95
ATTR-01933,ORD-01933,CMP-2025-05,SMS,Last Click,49.8,1.0,0.95
ATTR-01934,ORD-01934,CMP-2025-04,Meta Ads,Last Click,289.66,1.0,0.95
ATTR-01935,ORD-01935,CMP-2025-03,Pinterest,Last Click,113.83,1.0,0.95
ATTR-01936,ORD-01936,CMP-ORGANIC,Social Organic,Direct,139.32,0.8,0.85
ATTR-01937,ORD-01937,CMP-2025-04,YouTube Video Ads,Last Click,134.14,1.0,0.95
ATTR-01938,ORD-01938,CMP-ORGANIC,Email Newsletter,Direct,43.32,0.8,0.85
ATTR-01939,ORD-01939,CMP-2025-04,Meta Ads,Last Click,697.25,1.0,0.95
ATTR-01940,ORD-01940,CMP-ORGANIC,Email Newsletter,Direct,97.32,0.8,0.85
ATTR-01941,ORD-01941,CMP-2025-01,Meta Ads,Last Click,582.23,1.0,0.95
ATTR-01942,ORD-01942,CMP-2025-01,LinkedIn,Last Click,376.92,1.0,0.95
ATTR-01943,ORD-01943,CMP-2025-02,TikTok,Last Click,339.23,1.0,0.95
ATTR-01944,ORD-01944,CMP-ORGANIC,Direct Traffic,Direct,97.32,0.8,0.85
ATTR-01945,ORD-01945,CMP-2025-02,TikTok,Last Click,171.07,1.0,0.95
ATTR-01946,ORD-01946,CMP-2025-01,LinkedIn,Last Click,62.98,1.0,0.95
ATTR-01947,ORD-01947,CMP-ORGANIC,Email Newsletter,Direct,160.92,0.8,0.85
ATTR-01948,ORD-01948,CMP-ORGANIC,Direct Traffic,Direct,97.32,0.8,0.85
ATTR-01949,ORD-01949,CMP-2025-04,YouTube Video Ads,Last Click,96.67,1.0,0.95
ATTR-01950,ORD-01950,CMP-2025-05,SMS,Last Click,283.39,1.0,0.95
